card_identifier,categoryId,chapter,cleanName,directLowPrice,extCardType,extCharacterVersion,extClassification,extCostInk,extDescription,extFlavorText,extInkType,extInkwellIcononCard,extLoreValue,extMoveCost,extNumber,extPromoType,extProperty,extRarity,extStrength,extWillpower,groupId,highPrice,imageCount,imageUrl,lowPrice,marketPrice,midPrice,modifiedOn,name,productId,subTypeName,url
171/204 EN 8,71,2025,Jasmine Steady Strategist,,Character,Steady Strategist,Floodborn;Hero;Princess,4,"Shift 2 <em>(You may pay 2 Ink to play this on top of one of your characters named Jasmine.)</em><br>
<strong>[Always Planning]</strong> Whenever this character quests, look at the top 3 cards of your deck. You may reveal an Ally character card and put it into your hand. Put the rest on the bottom of your deck in any order.",,Sapphire;Steel,Yes,1,,171/204,,Aladdin,Super Rare,2,5,24258,30.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631467_200w.jpg,14.84,,14.88,2025-05-23T19:27:20.013,Jasmine - Steady Strategist,631467,Cold Foil,https://cpt.tcgcsv.com/mC37
173/204 EN 8,71,2025,Jumba Jookiba Critical Scientist,,Character,Critical Scientist,Storyborn;Alien;Inventor,4,,"<em>""This little thing has a much more rudimentary design than if I had created it. But if you were rushing development, then this makes sense.""</em>",Sapphire,Yes,2,,173/204,,Lilo and Stitch,Uncommon,1,6,24258,6.99,1,https://tcgplayer-cdn.tcgplayer.com/product/631468_200w.jpg,5.0,,6.99,2025-05-23T19:27:53.023,Jumba Jookiba - Critical Scientist,631468,Cold Foil,https://cpt.tcgcsv.com/nC37
173/204 EN 8,71,2025,Jumba Jookiba Critical Scientist,,Character,Critical Scientist,Storyborn;Alien;Inventor,4,,"<em>""This little thing has a much more rudimentary design than if I had created it. But if you were rushing development, then this makes sense.""</em>",Sapphire,Yes,2,,173/204,,Lilo and Stitch,Uncommon,1,6,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631468_200w.jpg,1.0,1.98,1.98,2025-05-23T19:27:53.023,Jumba Jookiba - Critical Scientist,631468,Normal,https://cpt.tcgcsv.com/nC37
176/204 EN 8,71,2025,Pouncing Practice,,Action,,,2,Chosen character gets -2 Strength this turn. Chosen character of yours gains Evasive this turn. <em>(They can challenge characters with Evasive.)</em>,"<em>""Check out this cool trick my dad taught me!"" âSimba</em>",Sapphire,Yes,,,176/204,,Lion King,Uncommon,,,24258,6.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631469_200w.jpg,3.69,,5.0,2025-05-23T19:28:36.573,Pouncing Practice,631469,Cold Foil,https://cpt.tcgcsv.com/pC37
176/204 EN 8,71,2025,Pouncing Practice,,Action,,,2,Chosen character gets -2 Strength this turn. Chosen character of yours gains Evasive this turn. <em>(They can challenge characters with Evasive.)</em>,"<em>""Check out this cool trick my dad taught me!"" âSimba</em>",Sapphire,Yes,,,176/204,,Lion King,Uncommon,,,24258,2.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631469_200w.jpg,1.0,1.0,2.98,2025-05-23T19:28:36.573,Pouncing Practice,631469,Normal,https://cpt.tcgcsv.com/pC37
179/204 EN 8,71,2025,Belles Favorite Book,,Item,,,3,"<strong>[Chapter Three]</strong>  Exert, Banish one of your other items - Put the top card of your deck into your inkwell facedown and exerted.",<em>Some stories stay with you forever.</em>,Sapphire,No,,,179/204,,Beauty and the Beast,Rare,,,24258,6.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631470_200w.jpg,3.0,3.0,5.84,2025-05-23T19:29:28.357,Belle's Favorite Book,631470,Normal,https://cpt.tcgcsv.com/qC37
179/204 EN 8,71,2025,Belles Favorite Book,,Item,,,3,"<strong>[Chapter Three]</strong>  Exert, Banish one of your other items - Put the top card of your deck into your inkwell facedown and exerted.",<em>Some stories stay with you forever.</em>,Sapphire,No,,,179/204,,Beauty and the Beast,Rare,,,24258,30.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631470_200w.jpg,15.0,,16.99,2025-05-23T19:29:28.357,Belle's Favorite Book,631470,Cold Foil,https://cpt.tcgcsv.com/qC37
182/204 EN 8,71,2025,Bobby Purple Pigeon,,Character,Purple Pigeon,Storyborn,3,Bodyguard <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em>,"<em>""You come at me, you get the beak, capisce?""</em>",Steel,Yes,1,,182/204,,Bolt,Common,4,2,24258,4.24,1,https://tcgplayer-cdn.tcgplayer.com/product/631471_200w.jpg,1.0,,2.98,2025-05-23T19:34:49.613,Bobby - Purple Pigeon,631471,Normal,https://cpt.tcgcsv.com/rC37
182/204 EN 8,71,2025,Bobby Purple Pigeon,,Character,Purple Pigeon,Storyborn,3,Bodyguard <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em>,"<em>""You come at me, you get the beak, capisce?""</em>",Steel,Yes,1,,182/204,,Bolt,Common,4,2,24258,6.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631471_200w.jpg,3.0,,3.0,2025-05-23T19:34:49.613,Bobby - Purple Pigeon,631471,Cold Foil,https://cpt.tcgcsv.com/rC37
183/204 EN 8,71,2025,Magic Carpet Phantom Rug,,Character,Phantom Rug,Dreamborn;Ally;Illusion,3,"Vanish <em>(When an opponent chooses this character for an action, banish them.)</em><br>
<strong>[Spectral Force]</strong> Your other Illusion characters get Challenger +1. (They get +1 Strengthwhile challenging.)</em>",,Steel,Yes,2,,183/204,,Aladdin,Common,2,4,24258,0.84,1,https://tcgplayer-cdn.tcgplayer.com/product/631472_200w.jpg,0.49,0.5,0.5,2025-05-23T19:35:02.727,Magic Carpet - Phantom Rug,631472,Normal,https://cpt.tcgcsv.com/sC37
183/204 EN 8,71,2025,Magic Carpet Phantom Rug,,Character,Phantom Rug,Dreamborn;Ally;Illusion,3,"Vanish <em>(When an opponent chooses this character for an action, banish them.)</em><br>
<strong>[Spectral Force]</strong> Your other Illusion characters get Challenger +1. (They get +1 Strengthwhile challenging.)</em>",,Steel,Yes,2,,183/204,,Aladdin,Common,2,4,24258,6.99,1,https://tcgplayer-cdn.tcgplayer.com/product/631472_200w.jpg,5.0,,6.0,2025-05-23T19:35:02.727,Magic Carpet - Phantom Rug,631472,Cold Foil,https://cpt.tcgcsv.com/sC37
187/204 EN 8,71,2025,General Li Head of the Imperial Army,,Character,Head of the Imperial Army,Storyborn;Mentor,3,Resist +1 <em>(Damage dealt to this character is reduced by 1.)</em>,<em>âA single grain of rice can tip the scale. One man may be the difference between victory and defeat.â âThe Emperor</em>,Steel,Yes,1,,187/204,,Mulan,Common,2,4,24258,5.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631473_200w.jpg,3.0,,3.0,2025-05-23T19:35:56.49,General Li - Head of the Imperial Army,631473,Cold Foil,https://cpt.tcgcsv.com/tC37
187/204 EN 8,71,2025,General Li Head of the Imperial Army,,Character,Head of the Imperial Army,Storyborn;Mentor,3,Resist +1 <em>(Damage dealt to this character is reduced by 1.)</em>,<em>âA single grain of rice can tip the scale. One man may be the difference between victory and defeat.â âThe Emperor</em>,Steel,Yes,1,,187/204,,Mulan,Common,2,4,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631473_200w.jpg,0.5,,1.98,2025-05-23T19:35:56.49,General Li - Head of the Imperial Army,631473,Normal,https://cpt.tcgcsv.com/tC37
188/204 EN 8,71,2025,Monterey Jack Defiant Protector,,Character,Defiant Protector,Storyborn;Ally,5,Bodyguard <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em>,,Steel,Yes,2,,188/204,,Chip 'n' Dale: Rescue Rangers,Common,4,5,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631474_200w.jpg,0.5,,1.98,2025-05-23T19:36:06.35,Monterey Jack - Defiant Protector,631474,Normal,https://cpt.tcgcsv.com/vC37
188/204 EN 8,71,2025,Monterey Jack Defiant Protector,,Character,Defiant Protector,Storyborn;Ally,5,Bodyguard <em>(This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)</em>,,Steel,Yes,2,,188/204,,Chip 'n' Dale: Rescue Rangers,Common,4,5,24258,5.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631474_200w.jpg,3.0,,3.0,2025-05-23T19:36:06.35,Monterey Jack - Defiant Protector,631474,Cold Foil,https://cpt.tcgcsv.com/vC37
191/204 EN 8,71,2025,Arianna Queen of Corona,,Character,Queen of Corona,Storyborn;Queen,5,,"<em>""In dark times, a crown is a weighty honor we must bear with grace and courage.""</em>",Steel,Yes,2,,191/204,,Tangled,Common,5,5,24258,5.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631475_200w.jpg,3.0,,3.0,2025-05-23T19:37:15.03,Arianna - Queen of Corona,631475,Cold Foil,https://cpt.tcgcsv.com/wC37
191/204 EN 8,71,2025,Arianna Queen of Corona,,Character,Queen of Corona,Storyborn;Queen,5,,"<em>""In dark times, a crown is a weighty honor we must bear with grace and courage.""</em>",Steel,Yes,2,,191/204,,Tangled,Common,5,5,24258,1.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631475_200w.jpg,0.35,0.35,1.98,2025-05-23T19:37:15.03,Arianna - Queen of Corona,631475,Normal,https://cpt.tcgcsv.com/wC37
192/204 EN 8,71,2025,Zipper Flying Ranger,,Character,Flying Ranger,Storyborn;Ally,3,"<strong>[Best Mates]</strong> If you have a character named Monterey Jack in play, you pay 1 Ink less to play this character.<br>
<strong>[Burst of Speed]</strong> During your turn, this character gains Evasive. <em>(They can challenge characters with Evasive.)</em>",,Steel,Yes,1,,192/204,,Chip 'n' Dale: Rescue Rangers,Uncommon,2,4,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631476_200w.jpg,1.0,,1.98,2025-05-23T19:37:42.58,Zipper - Flying Ranger,631476,Normal,https://cpt.tcgcsv.com/xC37
192/204 EN 8,71,2025,Zipper Flying Ranger,,Character,Flying Ranger,Storyborn;Ally,3,"<strong>[Best Mates]</strong> If you have a character named Monterey Jack in play, you pay 1 Ink less to play this character.<br>
<strong>[Burst of Speed]</strong> During your turn, this character gains Evasive. <em>(They can challenge characters with Evasive.)</em>",,Steel,Yes,1,,192/204,,Chip 'n' Dale: Rescue Rangers,Uncommon,2,4,24258,7.09,1,https://tcgplayer-cdn.tcgplayer.com/product/631476_200w.jpg,5.1,,7.09,2025-05-23T19:37:42.58,Zipper - Flying Ranger,631476,Cold Foil,https://cpt.tcgcsv.com/xC37
193/204 EN 8,71,2025,Khan War Horse,,Character,War Horse,Storyborn;Ally,4,,"<em>âWhen the whole world changes around you, remember that Khan will always be the sameâsteadfast and trueâ âFa Zhou</em>",Steel,Yes,1,,193/204,,Mulan,Common,2,7,24258,1.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631477_200w.jpg,0.5,0.5,1.98,2025-05-23T19:38:00.187,Khan - War Horse,631477,Normal,https://cpt.tcgcsv.com/zC37
193/204 EN 8,71,2025,Khan War Horse,,Character,War Horse,Storyborn;Ally,4,,"<em>âWhen the whole world changes around you, remember that Khan will always be the sameâsteadfast and trueâ âFa Zhou</em>",Steel,Yes,1,,193/204,,Mulan,Common,2,7,24258,5.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631477_200w.jpg,3.0,,3.0,2025-05-23T19:38:00.187,Khan - War Horse,631477,Cold Foil,https://cpt.tcgcsv.com/zC37
194/204 EN 8,71,2025,Vinnie Green Pigeon,,Character,Green Pigeon,Storyborn,3,"<strong>[Learning Experience]</strong> During an opponent's turn, whenever one of your other characters is banished, gain 1 lore.","<em>""That's quite a predicament you're in. Glad it ain't me.""</em>",Steel,Yes,1,,194/204,,Bolt,Rare,1,4,24258,10.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631479_200w.jpg,5.0,5.0,7.84,2025-05-23T19:38:22.507,Vinnie - Green Pigeon,631479,Normal,https://cpt.tcgcsv.com/CC37
194/204 EN 8,71,2025,Vinnie Green Pigeon,,Character,Green Pigeon,Storyborn,3,"<strong>[Learning Experience]</strong> During an opponent's turn, whenever one of your other characters is banished, gain 1 lore.","<em>""That's quite a predicament you're in. Glad it ain't me.""</em>",Steel,Yes,1,,194/204,,Bolt,Rare,1,4,24258,37.6,1,https://tcgplayer-cdn.tcgplayer.com/product/631479_200w.jpg,18.8,,20.79,2025-05-23T19:38:22.507,Vinnie - Green Pigeon,631479,Cold Foil,https://cpt.tcgcsv.com/CC37
195/204 EN 8,71,2025,Iago Out of Reach,,Character,Out of Reach,Storyborn;Ally,4,"<strong>[Self Preservation]</strong> While you have another exerted character in play, this character can't be challenged.","<em>""Nice try, chumps! Too bad I'm all the way up here!""</em>",Steel,Yes,2,,195/204,,Aladdin,Rare,3,3,24258,6.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631480_200w.jpg,3.0,3.0,5.81,2025-05-23T19:39:26.64,Iago - Out of Reach,631480,Normal,https://cpt.tcgcsv.com/DC37
195/204 EN 8,71,2025,Iago Out of Reach,,Character,Out of Reach,Storyborn;Ally,4,"<strong>[Self Preservation]</strong> While you have another exerted character in play, this character can't be challenged.","<em>""Nice try, chumps! Too bad I'm all the way up here!""</em>",Steel,Yes,2,,195/204,,Aladdin,Rare,3,3,24258,14.95,1,https://tcgplayer-cdn.tcgplayer.com/product/631480_200w.jpg,14.94,,14.94,2025-05-23T19:39:26.64,Iago - Out of Reach,631480,Cold Foil,https://cpt.tcgcsv.com/DC37
197/204 EN 8,71,2025,Vincenzo Santorini The Explosives Expert,,Character,The Explosives Expert,Storyborn;Ally,7,"<strong>[I Just Like to Blow Things Up]</strong> When you play this character, you may deal 3 damage to chosen character.","<em>""Never be afraid to make a big entrance.""</em>",Steel,Yes,3,,197/204,,Atlantis,Rare,2,8,24258,30.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631481_200w.jpg,12.0,,16.99,2025-05-23T19:39:53.79,Vincenzo Santorini - The Explosives Expert,631481,Cold Foil,https://cpt.tcgcsv.com/FC37
197/204 EN 8,71,2025,Vincenzo Santorini The Explosives Expert,,Character,The Explosives Expert,Storyborn;Ally,7,"<strong>[I Just Like to Blow Things Up]</strong> When you play this character, you may deal 3 damage to chosen character.","<em>""Never be afraid to make a big entrance.""</em>",Steel,Yes,3,,197/204,,Atlantis,Rare,2,8,24258,6.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631481_200w.jpg,3.0,3.0,5.84,2025-05-23T19:39:53.79,Vincenzo Santorini - The Explosives Expert,631481,Normal,https://cpt.tcgcsv.com/FC37
201/204 EN 8,71,2025,Desperate Plan,,Character,,,3,"If you have no cards in your hand, draw until you have 3 cards in your hand. Otherwise, choose and discard any number of cards, then draw that many cards.",<em>âIt's my decision. My choice. And you won't stop me.â âNamaari</em>,Steel,No,,,201/204,,Raya and the Last Dragon,Rare,,,24258,21.9,1,https://tcgplayer-cdn.tcgplayer.com/product/631482_200w.jpg,10.85,11.38,10.9,2025-05-23T19:42:34.79,Desperate Plan,631482,Normal,https://cpt.tcgcsv.com/GC37
201/204 EN 8,71,2025,Desperate Plan,,Character,,,3,"If you have no cards in your hand, draw until you have 3 cards in your hand. Otherwise, choose and discard any number of cards, then draw that many cards.",<em>âIt's my decision. My choice. And you won't stop me.â âNamaari</em>,Steel,No,,,201/204,,Raya and the Last Dragon,Rare,,,24258,40.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631482_200w.jpg,14.95,,39.99,2025-05-23T19:42:34.79,Desperate Plan,631482,Cold Foil,https://cpt.tcgcsv.com/GC37
202/204 EN 8,71,2025,Beyond the Horizon,,Action,,Song,7,"Sing Together 7 <em>(Any number of your or your teammates' characters with total cost 7 or more may Exert to sing this song for free.)</em><br>
Choose any number of players. They discard their hands and draw 3 cards each.",,Steel,No,,,202/204,,Lilo and Stitch,Uncommon,,,24258,9.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631483_200w.jpg,9.0,7.0,9.0,2025-05-23T19:43:10.867,Beyond the Horizon,631483,Cold Foil,https://cpt.tcgcsv.com/HC37
202/204 EN 8,71,2025,Beyond the Horizon,,Action,,Song,7,"Sing Together 7 <em>(Any number of your or your teammates' characters with total cost 7 or more may Exert to sing this song for free.)</em><br>
Choose any number of players. They discard their hands and draw 3 cards each.",,Steel,No,,,202/204,,Lilo and Stitch,Uncommon,,,24258,4.24,1,https://tcgplayer-cdn.tcgplayer.com/product/631483_200w.jpg,2.99,2.99,2.99,2025-05-23T19:43:10.867,Beyond the Horizon,631483,Normal,https://cpt.tcgcsv.com/HC37
203/204 EN 8,71,2025,Quick Shot,,Action,,,2,Deal 1 damage to chosen character. Draw a card.,,Steel,No,,,203/204,,Lilo and Stitch,Uncommon,,,24258,6.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631484_200w.jpg,3.69,,5.0,2025-05-23T19:43:44.477,Quick Shot,631484,Cold Foil,https://cpt.tcgcsv.com/JC37
203/204 EN 8,71,2025,Quick Shot,,Action,,,2,Deal 1 damage to chosen character. Draw a card.,,Steel,No,,,203/204,,Lilo and Stitch,Uncommon,,,24258,2.98,1,https://tcgplayer-cdn.tcgplayer.com/product/631484_200w.jpg,1.0,1.0,2.98,2025-05-23T19:43:44.477,Quick Shot,631484,Normal,https://cpt.tcgcsv.com/JC37
204/204 EN 8,71,2025,Hamster Ball,,Item,,,3,"<strong>[Roll With the Punches]</strong> Exert, 1 Ink - Chosen character with no damage gains Resist +2 until the start of your next turn. <em>(Damage dealt to them is reduced by 2.)<br>
</em>",,Steel,No,,,204/204,,Bolt,Common,,,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631485_200w.jpg,0.5,,1.98,2025-05-23T19:44:22.46,Hamster Ball,631485,Normal,https://cpt.tcgcsv.com/KC37
204/204 EN 8,71,2025,Hamster Ball,,Item,,,3,"<strong>[Roll With the Punches]</strong> Exert, 1 Ink - Chosen character with no damage gains Resist +2 until the start of your next turn. <em>(Damage dealt to them is reduced by 2.)<br>
</em>",,Steel,No,,,204/204,,Bolt,Common,,,24258,5.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631485_200w.jpg,3.0,,3.0,2025-05-23T19:44:22.46,Hamster Ball,631485,Cold Foil,https://cpt.tcgcsv.com/KC37
38/204 EN 8,71,2025,Dalmatian Puppy Tail Wagger,,Character,Tail Wagger,Storyborn;Puppy,2,<strong>[Where Did They All Come From?]</strong> You may have up to 99 copies of Dalmatian Puppy - Tail Wagger in your deck.,<em>âOh boy! A new friend to play with!â</em>,Amber,Yes,1,,38/204,,101 Dalmatians,Common,2,3,24258,2.54,1,https://tcgplayer-cdn.tcgplayer.com/product/631649_200w.jpg,2.0,1.99,2.01,2025-05-23T19:58:11.317,Dalmatian Puppy - Tail Wagger,631649,Normal,https://cpt.tcgcsv.com/_G37
38/204 EN 8,71,2025,Dalmatian Puppy Tail Wagger,,Character,Tail Wagger,Storyborn;Puppy,2,<strong>[Where Did They All Come From?]</strong> You may have up to 99 copies of Dalmatian Puppy - Tail Wagger in your deck.,<em>âOh boy! A new friend to play with!â</em>,Amber,Yes,1,,38/204,,101 Dalmatians,Common,2,3,24258,6.1,1,https://tcgplayer-cdn.tcgplayer.com/product/631649_200w.jpg,3.0,,3.0,2025-05-23T19:58:11.317,Dalmatian Puppy - Tail Wagger,631649,Cold Foil,https://cpt.tcgcsv.com/_G37
172/204 EN 8,71,2025,Roquefort Lock Expert,,Character,Lock Expert,Storyborn;Ally,2,"<strong>[Safekeeping]</strong> Whenever this character quests, you may put chosen item into its player's inkwell facedown and exerted.","<em>""Jafar will never expect us to hide lore from him in his own safe! How exciting!""</em>",Sapphire,Yes,1,,172/204,,The Aristocats,Uncommon,2,2,24258,6.0,1,https://tcgplayer-cdn.tcgplayer.com/product/631675_200w.jpg,3.69,,5.0,2025-05-23T19:27:31.81,Roquefort - Lock Expert,631675,Cold Foil,https://cpt.tcgcsv.com/wH37
